AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,25-9044,"Teaching Assistants, Postsecondary",detailed,440,23.1,0.10,1,,39870,22.1,,,,,,20470,22130,31970,60860,73430,TRUE,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",3,25-9045,"Teaching Assistants, Except Postsecondary",detailed,380,6.6,2.85,27,,35210,1.8,,,,,,27460,30750,34860,41170,46550,TRUE,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,25-9045,"Teaching Assistants, Except Postsecondary",detailed,8760,7.7,1.93,9,,31140,1.7,,,,,,21470,24610,29420,36010,45710,TRUE,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",3,25-9090,Miscellaneous Educational Instruction and Library Workers,broad,,,,,22.46,46720,4.5,10.27,18.46,19.22,28.93,30.53,21360,38390,39970,60180,63510,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,25-9090,Miscellaneous Educational Instruction and Library Workers,broad,4030,12.0,0.89,4,20.28,42170,7.3,10.68,14.21,17.49,23.80,31.76,22220,29550,36380,49510,66050,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",3,25-9099,"Educational Instruction and Library Workers, All Other",detailed,,,,,22.46,46720,4.5,10.27,18.46,19.22,28.93,30.53,21360,38390,39970,60180,63510,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,25-9099,"Educational Instruction and Library Workers, All Other",detailed,4030,12.0,0.89,4,20.28,42170,7.3,10.68,14.21,17.49,23.80,31.76,22220,29550,36380,49510,66050,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",3,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,740,16.6,5.59,30,23.72,49330,10.5,13.25,16.07,21.82,28.37,36.69,27560,33420,45390,59000,76320,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,61540,3.0,13.56,33,21.90,45540,2.0,11.56,14.11,17.76,24.59,36.54,24050,29340,36950,51140,76010,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-1000,Art and Design Workers,minor,1440,16.4,0.32,2,26.04,54170,12.0,11.70,14.09,19.93,30.04,49.79,24340,29320,41460,62490,103550,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-1010,Artists and Related Workers,broad,870,24.5,0.19,1,27.96,58150,18.0,10.63,14.39,17.82,36.30,50.11,22100,29940,37060,75500,104230,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-1011,Art Directors,detailed,340,23.1,0.07,1,44.87,93330,15.1,18.08,27.88,38.22,50.09,78.76,37600,57990,79490,104190,163830,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,450,39.7,0.10,,16.57,34460,9.3,10.42,12.00,15.54,15.86,27.78,21670,24960,32320,32980,57790,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-1019,"Artists and Related Workers, All Other",detailed,,,,,12.27,25520,13.4,10.21,10.51,10.99,10.99,15.56,21240,21860,22860,22860,32360,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-1020,Designers,broad,580,18.7,0.13,1,23.16,48170,11.9,12.79,14.09,20.59,27.18,33.71,26600,29320,42820,56530,70120,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-1024,Graphic Designers,detailed,360,15.5,0.08,1,27.01,56180,8.3,15.29,20.26,23.63,31.26,43.92,31810,42140,49150,65020,91350,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-1027,Set and Exhibit Designers,detailed,50,48.7,0.01,,25.69,53430,15.6,17.99,22.75,27.67,30.00,30.00,37430,47330,57560,62400,62400,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-1029,"Designers, All Other",detailed,,,,,13.97,29060,28.8,12.79,12.79,14.09,14.09,14.09,26600,26600,29300,29310,29320,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",3,27-2000,"Entertainers and Performers, Sports and Related Workers",minor,650,19.1,4.92,22,22.87,47570,12.2,13.06,14.75,20.76,28.14,36.79,27160,30670,43180,58520,76530,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-2000,"Entertainers and Performers, Sports and Related Workers",minor,57150,3.3,12.59,29,21.55,44820,2.1,11.43,14.03,17.51,24.07,36.28,23770,29180,36410,50070,75460,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-2010,"Actors, Producers, and Directors",broad,830,22.2,0.18,1,27.93,58100,12.3,12.01,14.48,24.14,35.17,45.00,24980,30120,50210,73160,93600,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-2011,Actors,detailed,370,45.0,0.08,,,,,,,,,,,,,,,,TRUE
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-2012,Producers and Directors,detailed,460,14.7,0.10,1,35.43,73690,6.2,19.13,25.00,33.65,42.01,62.57,39780,52000,69990,87390,130150,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",3,27-2020,"Athletes, Coaches, Umpires, and Related Workers",broad,620,19.8,4.71,21,,47350,12.7,,,,,,27160,30670,43180,58280,76320,TRUE,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-2020,"Athletes, Coaches, Umpires, and Related Workers",broad,51990,3.4,11.45,23,,43560,2.1,,,,,,23630,28990,35880,49080,70090,TRUE,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",3,27-2022,Coaches and Scouts,detailed,610,20.1,4.65,20,,47690,12.7,,,,,,27500,33420,43980,59000,76320,TRUE,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-2022,Coaches and Scouts,detailed,51800,3.4,11.41,23,,43570,2.1,,,,,,23640,29000,35880,49120,70090,TRUE,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,190,26.1,0.04,,,38330,6.5,,,,,,23110,26930,36220,37560,64830,TRUE,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-2030,Dancers and Choreographers,broad,3290,12.9,0.72,4,24.95,51900,5.2,13.29,15.82,21.28,31.91,41.08,27640,32900,44250,66380,85450,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-2032,Choreographers,detailed,3160,13.8,0.70,4,24.81,51610,3.4,13.17,15.61,21.28,31.91,41.01,27380,32470,44250,66380,85310,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-2040,"Musicians, Singers, and Related Workers",broad,950,16.6,0.21,1,36.74,,5.8,20.36,25.00,33.90,42.28,54.96,,,,,,,TRUE
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-2041,Music Directors and Composers,detailed,220,22.6,0.05,,26.95,56050,7.3,16.33,19.11,22.10,26.48,38.75,33970,39750,45980,55070,80600,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-2042,Musicians and Singers,detailed,730,19.1,0.16,1,39.67,,6.0,25.00,31.00,39.54,45.44,54.96,,,,,,,TRUE
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",broad,100,35.9,0.02,,27.18,,18.4,9.67,15.30,22.99,39.81,39.81,,,,,,,TRUE
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",detailed,80,40.9,0.02,,26.66,,22.9,9.67,14.80,28.11,39.81,39.81,,,,,,,TRUE
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",3,27-3000,Media and Communication Workers,minor,40,6.4,0.28,9,30.68,63810,3.3,18.35,21.51,25.47,28.85,37.18,38160,44750,52980,60010,77330,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-3000,Media and Communication Workers,minor,2200,7.2,0.49,4,28.28,58830,4.3,16.41,18.77,26.15,31.53,43.33,34120,39040,54390,65570,90130,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-3030,Public Relations Specialists,broad,1650,9.6,0.36,3,25.72,53490,6.1,15.34,18.00,23.05,31.07,39.57,31900,37440,47950,64630,82310,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-3031,Public Relations Specialists,detailed,1650,9.6,0.36,3,25.72,53490,6.1,15.34,18.00,23.05,31.07,39.57,31900,37440,47950,64630,82310,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-3040,Writers and Editors,broad,450,18.4,0.10,1,35.45,73730,4.9,20.53,25.02,27.70,34.42,74.54,42710,52030,57620,71590,155030,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-3041,Editors,detailed,130,28.3,0.03,,29.74,61860,8.0,19.28,22.48,27.95,33.71,43.31,40100,46750,58130,70120,90080,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-3042,Technical Writers,detailed,190,24.8,0.04,,26.11,54310,1.3,23.75,24.92,27.20,27.76,28.04,49390,51830,56580,57740,58320,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-3043,Writers and Authors,detailed,130,12.4,0.03,,54.95,114290,7.3,20.64,27.97,38.28,77.50,102.58,42920,58180,79630,161200,213360,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-3090,Miscellaneous Media and Communication Workers,broad,100,26.4,0.02,,38.31,79670,13.2,19.15,22.46,31.54,44.94,82.03,39820,46720,65610,93480,170620,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-3091,Interpreters and Translators,detailed,80,35.3,0.02,,39.41,81970,20.1,19.15,21.20,31.54,45.94,83.75,39820,44090,65610,95550,174200,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-4000,Media and Communication Equipment Workers,minor,740,21.2,0.16,1,21.80,45340,4.2,13.80,18.00,21.68,23.75,30.00,28700,37440,45090,49400,62400,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-4010,"Broadcast, Sound, and Lighting Technicians",broad,460,29.7,0.10,1,22.04,45840,6.5,14.80,18.23,20.41,24.33,29.96,30780,37910,42440,50610,62310,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-4011,Audio and Video Technicians,detailed,350,38.0,0.08,,21.66,45040,8.2,14.80,18.65,20.44,23.13,27.63,30780,38800,42500,48100,57460,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-4014,Sound Engineering Technicians,detailed,80,19.4,0.02,,22.51,46820,7.6,11.65,17.43,18.69,27.34,37.74,24230,36250,38870,56870,78490,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-4020,Photographers,broad,60,45.4,0.01,,15.05,31310,7.8,12.13,13.80,13.80,17.07,21.14,25230,28700,28700,35500,43960,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-4021,Photographers,detailed,60,45.4,0.01,,15.05,31310,7.8,12.13,13.80,13.80,17.07,21.14,25230,28700,28700,35500,43960,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-4030,"Television, Video, and Film Camera Operators and Editors",broad,90,13.2,0.02,,22.67,47160,2.7,10.43,12.73,21.68,29.05,34.47,21700,26480,45090,60430,71690,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-4031,"Camera Operators, Television, Video, and Film",detailed,30,24.2,0.01,,17.62,36660,7.1,10.05,10.43,11.44,28.09,34.47,20900,21690,23800,58430,71690,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-4032,Film and Video Editors,detailed,60,23.3,0.01,,25.65,53340,5.3,19.03,20.84,22.49,29.73,37.13,39570,43340,46780,61830,77230,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-4090,Miscellaneous Media and Communication Equipment Workers,broad,,,,,23.56,49010,23.8,21.87,21.87,21.87,21.87,29.98,45500,45500,45500,45500,62360,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,27-4099,"Media and Communication Equipment Workers, All Other",detailed,,,,,23.56,49010,23.8,21.87,21.87,21.87,21.87,29.98,45500,45500,45500,45500,62360,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",3,29-0000,Healthcare Practitioners and Technical Occupations,major,80,5.5,0.60,9,36.96,76870,1.7,23.27,30.19,37.91,42.18,51.07,48400,62780,78850,87740,106230,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,29-0000,Healthcare Practitioners and Technical Occupations,major,890,15.6,0.20,1,31.30,65110,4.5,16.51,20.27,28.34,38.03,51.58,34350,42170,58950,79110,107290,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",3,29-1000,Healthcare Diagnosing or Treating Practitioners,minor,70,4.7,0.51,8,39.26,81650,1.2,30.19,34.08,40.02,46.71,51.07,62780,70880,83250,97150,106230,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,29-1000,Healthcare Diagnosing or Treating Practitioners,minor,510,23.6,0.11,1,36.01,74890,7.5,18.95,23.31,35.65,43.78,53.83,39420,48480,74160,91060,111960,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,29-1030,Dietitians and Nutritionists,broad,150,49.1,0.03,,29.95,62290,13.2,22.13,23.31,31.63,38.03,38.03,46020,48480,65780,79100,79110,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,29-1031,Dietitians and Nutritionists,detailed,150,49.1,0.03,,29.95,62290,13.2,22.13,23.31,31.63,38.03,38.03,46020,48480,65780,79100,79110,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",3,29-1120,Therapists,broad,60,3.5,0.45,7,39.64,82450,0.8,30.19,34.08,40.01,46.71,51.07,62780,70880,83220,97150,106230,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,29-1120,Therapists,broad,190,25.8,0.04,,32.42,67440,11.0,15.37,18.97,30.16,41.54,53.05,31980,39460,62740,86390,110350,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",3,29-1127,Speech-Language Pathologists,detailed,40,3.4,0.29,7,39.01,81130,1.4,30.19,32.01,40.11,46.71,51.07,62780,66570,83430,97150,106230,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,29-1127,Speech-Language Pathologists,detailed,,,,,33.78,70260,4.4,17.30,18.97,33.79,48.47,49.40,35980,39460,70290,100820,102750,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,29-1129,"Therapists, All Other",detailed,100,43.2,0.02,,,,,,,,,,,,,,,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,29-1140,Registered Nurses,broad,120,27.6,0.03,,45.46,94570,9.4,30.60,35.79,51.58,51.58,64.06,63650,74440,107290,107290,133250,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,29-1141,Registered Nurses,detailed,120,27.6,0.03,,45.46,94570,9.4,30.60,35.79,51.58,51.58,64.06,63650,74440,107290,107290,133250,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,29-2000,Health Technologists and Technicians,minor,130,45.3,0.03,,25.29,52600,5.0,17.34,17.40,27.19,28.90,32.30,36070,36190,56550,60110,67190,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,29-9000,Other Healthcare Practitioners and Technical Occupations,minor,240,21.7,0.05,,24.67,51300,8.2,15.89,19.25,19.62,30.58,37.58,33060,40040,40810,63600,78160,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,29-9090,Miscellaneous Health Practitioners and Technical Workers,broad,240,21.7,0.05,,24.67,51300,8.2,15.89,19.25,19.62,30.58,37.58,33060,40040,40810,63600,78160,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,29-9091,Athletic Trainers,detailed,220,22.3,0.05,,,53240,8.5,,,,,,34350,40810,46870,68280,78160,TRUE,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,31-0000,Healthcare Support Occupations,major,520,34.8,0.11,,23.16,48170,17.6,16.04,16.87,17.98,20.35,42.47,33370,35090,37390,42330,88330,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,31-1100,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",minor,360,45.2,0.08,,17.16,35690,10.2,14.25,16.87,17.22,17.98,18.69,29630,35090,35810,37390,38870,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,31-1120,Home Health and Personal Care Aides,broad,360,45.2,0.08,,17.16,35690,10.2,14.25,16.87,17.22,17.98,18.69,29630,35090,35810,37390,38870,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,31-1120,Home Health and Personal Care Aides,detailed,360,45.2,0.08,,17.16,35690,10.2,14.25,16.87,17.22,17.98,18.69,29630,35090,35810,37390,38870,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,31-9000,Other Healthcare Support Occupations,minor,150,33.7,0.03,,37.24,77460,16.1,18.64,21.66,39.50,44.13,60.00,38780,45060,82160,91790,124800,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,31-9010,Massage Therapists,broad,70,39.0,0.02,,45.89,95450,24.7,21.66,39.82,44.14,60.00,60.00,45060,82830,91800,124800,124800,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,31-9011,Massage Therapists,detailed,70,39.0,0.02,,45.89,95450,24.7,21.66,39.82,44.14,60.00,60.00,45060,82830,91800,124800,124800,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,31-9090,Miscellaneous Healthcare Support Occupations,broad,80,49.2,0.02,,29.51,61380,20.7,18.32,18.95,30.84,39.76,42.47,38100,39410,64140,82710,88330,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,31-9099,"Healthcare Support Workers, All Other",detailed,,,,,32.89,68410,28.9,18.65,20.64,39.50,42.47,42.47,38780,42920,82160,88330,88330,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",3,33-0000,Protective Service Occupations,major,40,15.9,0.32,13,19.66,40890,9.9,11.95,14.49,16.28,29.38,31.68,24860,30150,33860,61110,65890,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,33-0000,Protective Service Occupations,major,2420,16.5,0.53,2,14.85,30880,2.1,11.31,13.10,14.42,16.28,17.63,23520,27240,29990,33870,36660,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,33-1000,Supervisors of Protective Service Workers,minor,80,40.6,0.02,,20.78,43230,14.2,13.62,14.99,19.19,23.58,29.73,28330,31170,39920,49050,61840,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",broad,80,40.6,0.02,,20.78,43230,14.2,13.62,14.99,19.19,23.58,29.73,28330,31170,39920,49050,61840,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,,,,,19.70,40980,13.5,13.62,13.62,17.03,23.51,29.73,28330,28330,35420,48910,61840,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",3,33-9000,Other Protective Service Workers,minor,40,16.2,0.31,13,19.74,41060,10.2,11.95,14.49,16.28,29.38,31.68,24860,30150,33860,61110,65890,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,33-9000,Other Protective Service Workers,minor,2340,16.3,0.52,2,14.64,30440,2.2,11.28,13.00,14.42,15.82,17.57,23460,27040,29990,32910,36550,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,33-9030,Security Guards and Gambling Surveillance Officers,broad,210,19.3,0.05,,16.88,35120,3.5,11.66,13.84,15.00,17.63,23.39,24240,28780,31200,36670,48650,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,33-9032,Security Guards,detailed,210,19.3,0.05,,16.88,35120,3.5,11.66,13.84,15.00,17.63,23.39,24240,28780,31200,36670,48650,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,33-9090,Miscellaneous Protective Service Workers,broad,2130,17.5,0.47,2,14.41,29980,2.2,11.08,13.00,14.37,15.44,17.32,23040,27040,29880,32110,36030,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,2120,17.6,0.47,2,14.38,29920,2.2,11.08,13.00,14.37,15.41,17.32,23040,27040,29880,32050,36030,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",3,35-0000,Food Preparation and Serving Related Occupations,major,50,37.6,0.40,7,16.88,35100,8.4,11.05,12.81,18.37,20.46,20.82,22980,26640,38210,42560,43300,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,35-0000,Food Preparation and Serving Related Occupations,major,1070,14.0,0.23,1,17.16,35690,3.4,11.00,13.19,16.37,19.74,24.15,22880,27440,34050,41060,50220,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,35-1000,Supervisors of Food Preparation and Serving Workers,minor,90,24.5,0.02,,26.57,55260,3.7,16.28,19.45,24.66,27.83,37.14,33870,40450,51290,57880,77240,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,35-1010,Supervisors of Food Preparation and Serving Workers,broad,90,24.5,0.02,,26.57,55260,3.7,16.28,19.45,24.66,27.83,37.14,33870,40450,51290,57880,77240,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,35-1011,Chefs and Head Cooks,detailed,,,,,31.80,66140,4.9,19.45,24.26,27.83,32.69,43.26,40460,50470,57880,68000,89980,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,50,17.3,0.01,,22.76,47330,5.2,15.86,17.22,23.07,25.52,31.79,33000,35810,47990,53080,66130,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,35-2000,Cooks and Food Preparation Workers,minor,550,20.8,0.12,1,17.42,36230,3.8,11.98,13.98,17.13,19.75,23.68,24910,29090,35620,41080,49260,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,35-2010,Cooks,broad,460,24.4,0.10,1,17.48,36360,4.3,11.47,13.37,17.22,20.00,24.21,23860,27810,35810,41600,50370,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,35-2012,"Cooks, Institution and Cafeteria",detailed,360,24.0,0.08,1,16.61,34540,6.8,10.99,13.09,15.61,19.75,24.15,22850,27220,32480,41080,50220,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,35-2014,"Cooks, Restaurant",detailed,80,41.1,0.02,,20.75,43160,3.2,19.34,19.74,19.74,20.87,22.64,40220,41060,41060,43410,47090,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,35-2020,Food Preparation Workers,broad,90,25.9,0.02,,17.11,35580,2.0,14.76,15.94,17.13,17.25,20.54,30700,33150,35620,35880,42720,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,35-2021,Food Preparation Workers,detailed,90,25.9,0.02,,17.11,35580,2.0,14.76,15.94,17.13,17.25,20.54,30700,33150,35620,35880,42720,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,35-3000,Food and Beverage Serving Workers,minor,320,18.6,0.07,,14.56,30280,6.6,9.87,11.93,13.45,15.82,22.04,20530,24820,27980,32900,45840,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,35-3020,Fast Food and Counter Workers,broad,240,20.4,0.05,,13.35,27770,4.7,9.87,11.93,13.19,14.46,15.82,20530,24820,27440,30070,32900,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,35-3023,Fast Food and Counter Workers,detailed,240,20.4,0.05,,13.35,27770,4.7,9.87,11.93,13.19,14.46,15.82,20530,24820,27440,30070,32900,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,35-3030,Waiters and Waitresses,broad,,,,,20.46,42550,12.0,15.04,19.00,22.04,22.90,22.90,31280,39520,45830,47630,47640,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,35-3031,Waiters and Waitresses,detailed,,,,,20.46,42550,12.0,15.04,19.00,22.04,22.90,22.90,31280,39520,45830,47630,47640,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,35-9000,Other Food Preparation and Serving Related Workers,minor,110,32.8,0.02,,15.71,32680,9.5,10.53,12.18,16.94,18.10,21.72,21900,25330,35230,37640,45170,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,35-9010,Dining Room and Cafeteria Attendants and Bartender Helpers,broad,90,40.1,0.02,,15.59,32430,14.2,9.82,10.94,17.41,18.10,21.00,20430,22740,36210,37640,43680,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,90,40.1,0.02,,15.59,32430,14.2,9.82,10.94,17.41,18.10,21.00,20430,22740,36210,37640,43680,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",3,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,200,8.0,1.51,31,19.07,39670,2.9,10.94,14.27,18.73,24.65,27.91,22740,29690,38960,51260,58060,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,2970,6.1,0.65,4,17.43,36260,1.7,11.46,13.36,16.01,19.54,24.91,23830,27780,33300,40650,51810,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,minor,110,21.3,0.02,,22.57,46940,6.5,13.56,18.70,20.32,26.88,33.56,28210,38890,42270,55910,69800,,
99,U.S.,1,US,611600,Other Schools and Instruction,"4-digit, ownership",5,37-1010,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,broad,110,21.3,0.02,,22.57,46940,6.5,13.56,18.70,20.32,26.88,33.56,28210,38890,42270,55910,69800,,
